id_lancamento;data;ano;mes;trimestre;grupo_dre;conta_contabil;natureza;valor;filial_id;filial_nome;regiao;centro_custo_id;centro_custo;produto_id;produto_nome;categoria_produto
L003930;2024-10-06;2024;10;Q4;Despesas Administrativas;Treinamentos;Despesa;-1248,0;F003;Filial Belo Horizonte;Sudeste;CC007;RH;;;
L004000;2024-10-06;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-40277,34;F008;Filial Brasília;Centro-Oeste;CC004;Logística;P002;Software Standard;SaaS
L004583;2024-10-06;2024;10;Q4;Outras Receitas;Venda de Ativo Imobilizado;Receita;39026,55;F003;Filial Belo Horizonte;Sudeste;CC007;RH;;;
L004769;2024-10-06;2024;10;Q4;CMV;Frete sobre Compras;Despesa;-9194,84;F003;Filial Belo Horizonte;Sudeste;CC004;Logística;P004;Consultoria Técnica;Serviços
L004910;2024-10-06;2024;10;Q4;CMV;Custo Mão de Obra Direta;Despesa;-28961,69;F006;Filial Salvador;Nordeste;CC003;Operações;P003;Consultoria Estratégica;Serviços
L004957;2024-10-06;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;56665,35;F003;Filial Belo Horizonte;Sudeste;CC001;Comercial;P010;Implantação;Serviços
L004979;2024-10-06;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-12333,33;F009;Filial Manaus;Norte;CC002;Marketing;;;
L000054;2024-10-07;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;121525,38;F006;Filial Salvador;Nordeste;CC004;Logística;P005;Treinamento Corporativo;Serviços
L000557;2024-10-07;2024;10;Q4;Outras Despesas;Provisões e Contingências;Despesa;-3273,58;F008;Filial Brasília;Centro-Oeste;CC009;Diretoria;;;
L000742;2024-10-07;2024;10;Q4;Despesas Administrativas;Software e SaaS;Despesa;-5052,04;F001;Matriz São Paulo;Sudeste;CC005;Tecnologia;;;
L000786;2024-10-07;2024;10;Q4;Despesas Administrativas;Software e SaaS;Despesa;-5668,04;F009;Filial Manaus;Norte;CC005;Tecnologia;;;
L000888;2024-10-07;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;172391,8;F002;Filial Rio de Janeiro;Sudeste;CC006;Financeiro;P008;Suporte Técnico;Serviços
L001172;2024-10-07;2024;10;Q4;Despesas Administrativas;Aluguel;Despesa;-7313,53;F004;Filial Curitiba;Sul;CC003;Operações;;;
L001255;2024-10-07;2024;10;Q4;CMV;Custo Mão de Obra Direta;Despesa;-60472,84;F005;Filial Porto Alegre;Sul;CC003;Operações;P007;Equipamento Rede;Produtos
L001421;2024-10-07;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-27278,0;F002;Filial Rio de Janeiro;Sudeste;CC003;Operações;P001;Software Premium;SaaS
L001475;2024-10-07;2024;10;Q4;Despesas Comerciais;Marketing e Publicidade;Despesa;-15495,01;F009;Filial Manaus;Norte;CC002;Marketing;;;
L001672;2024-10-07;2024;10;Q4;Deduções;PIS/COFINS;Despesa;-18701,14;F001;Matriz São Paulo;Sudeste;CC009;Diretoria;P008;Suporte Técnico;Serviços
L002670;2024-10-07;2024;10;Q4;Outras Receitas;Venda de Ativo Imobilizado;Receita;28846,69;F007;Filial Recife;Nordeste;CC007;RH;;;
L002748;2024-10-07;2024;10;Q4;Impostos sobre Lucro;CSLL;Despesa;-10926,32;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L002771;2024-10-07;2024;10;Q4;Despesas Administrativas;Materiais de Escritório;Despesa;-688,84;F007;Filial Recife;Nordeste;CC006;Financeiro;;;
L002772;2024-10-07;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;216938,95;F004;Filial Curitiba;Sul;CC006;Financeiro;P001;Software Premium;SaaS
L003008;2024-10-07;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;86883,0;F007;Filial Recife;Nordeste;CC003;Operações;P002;Software Standard;SaaS
L003198;2024-10-07;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;285510,42;F003;Filial Belo Horizonte;Sudeste;CC009;Diretoria;P009;Licença Anual;SaaS
L003886;2024-10-07;2024;10;Q4;Despesas Administrativas;Telefonia e Internet;Despesa;-2830,28;F004;Filial Curitiba;Sul;CC004;Logística;;;
L004341;2024-10-07;2024;10;Q4;CMV;Custo Embalagem;Despesa;-2855,34;F002;Filial Rio de Janeiro;Sudeste;CC003;Operações;P002;Software Standard;SaaS
L004541;2024-10-07;2024;10;Q4;Deduções;Devoluções de Vendas;Despesa;-9066,37;F003;Filial Belo Horizonte;Sudeste;CC003;Operações;P002;Software Standard;SaaS
L004604;2024-10-07;2024;10;Q4;Receitas Financeiras;Juros Recebidos;Receita;2087,19;F002;Filial Rio de Janeiro;Sudeste;CC006;Financeiro;;;
L000189;2024-10-08;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-37015,09;F002;Filial Rio de Janeiro;Sudeste;CC004;Logística;P005;Treinamento Corporativo;Serviços
L000334;2024-10-08;2024;10;Q4;Deduções;Descontos Comerciais;Despesa;-3685,68;F001;Matriz São Paulo;Sudeste;CC008;Administrativo;P003;Consultoria Estratégica;Serviços
L000552;2024-10-08;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;226131,91;F001;Matriz São Paulo;Sudeste;CC005;Tecnologia;P001;Software Premium;SaaS
L000589;2024-10-08;2024;10;Q4;Despesas Administrativas;Viagens e Hospedagem;Despesa;-6127,8;F008;Filial Brasília;Centro-Oeste;CC005;Tecnologia;;;
L000711;2024-10-08;2024;10;Q4;Deduções;Descontos Comerciais;Despesa;-5109,67;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;P007;Equipamento Rede;Produtos
L001306;2024-10-08;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;163585,55;F004;Filial Curitiba;Sul;CC005;Tecnologia;P010;Implantação;Serviços
L001379;2024-10-08;2024;10;Q4;Deduções;Descontos Comerciais;Despesa;-8131,53;F008;Filial Brasília;Centro-Oeste;CC009;Diretoria;P009;Licença Anual;SaaS
L001572;2024-10-08;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-9522,8;F002;Filial Rio de Janeiro;Sudeste;CC002;Marketing;;;
L002336;2024-10-08;2024;10;Q4;Despesas Comerciais;Comissões de Vendas;Despesa;-10720,58;F006;Filial Salvador;Nordeste;CC001;Comercial;;;
L002968;2024-10-08;2024;10;Q4;Deduções;ISS;Despesa;-9313,66;F005;Filial Porto Alegre;Sul;CC001;Comercial;P002;Software Standard;SaaS
L003438;2024-10-08;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-12675,28;F004;Filial Curitiba;Sul;CC002;Marketing;;;
L003642;2024-10-08;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-15971,39;F004;Filial Curitiba;Sul;CC004;Logística;P004;Consultoria Técnica;Serviços
L004639;2024-10-08;2024;10;Q4;Despesas Administrativas;Aluguel;Despesa;-11674,42;F006;Filial Salvador;Nordeste;CC002;Marketing;;;
L000310;2024-10-09;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;133283,07;F004;Filial Curitiba;Sul;CC007;RH;P010;Implantação;Serviços
L000774;2024-10-09;2024;10;Q4;CMV;Custo Embalagem;Despesa;-15614,55;F007;Filial Recife;Nordeste;CC003;Operações;P007;Equipamento Rede;Produtos
L000870;2024-10-09;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-6439,35;F001;Matriz São Paulo;Sudeste;CC002;Marketing;;;
L000873;2024-10-09;2024;10;Q4;Despesas Administrativas;Salários e Encargos;Despesa;-28683,25;F009;Filial Manaus;Norte;CC007;RH;;;
L001345;2024-10-09;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;82963,78;F004;Filial Curitiba;Sul;CC005;Tecnologia;P007;Equipamento Rede;Produtos
L002062;2024-10-09;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-12188,96;F008;Filial Brasília;Centro-Oeste;CC001;Comercial;;;
L002127;2024-10-09;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;66603,86;F004;Filial Curitiba;Sul;CC009;Diretoria;P010;Implantação;Serviços
L002156;2024-10-09;2024;10;Q4;Despesas Administrativas;Software e SaaS;Despesa;-4103,09;F006;Filial Salvador;Nordeste;CC005;Tecnologia;;;
L002179;2024-10-09;2024;10;Q4;Despesas Administrativas;Materiais de Escritório;Despesa;-1004,32;F001;Matriz São Paulo;Sudeste;CC003;Operações;;;
L002202;2024-10-09;2024;10;Q4;Deduções;Devoluções de Vendas;Despesa;-6693,8;F008;Filial Brasília;Centro-Oeste;CC003;Operações;P006;Hardware Servidor;Produtos
L002383;2024-10-09;2024;10;Q4;Despesas Comerciais;Marketing e Publicidade;Despesa;-21002,44;F002;Filial Rio de Janeiro;Sudeste;CC001;Comercial;;;
L002784;2024-10-09;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-39871,05;F001;Matriz São Paulo;Sudeste;CC004;Logística;P006;Hardware Servidor;Produtos
L003071;2024-10-09;2024;10;Q4;CMV;Frete sobre Compras;Despesa;-6456,69;F008;Filial Brasília;Centro-Oeste;CC003;Operações;P004;Consultoria Técnica;Serviços
L003465;2024-10-09;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;115302,35;F007;Filial Recife;Nordeste;CC007;RH;P006;Hardware Servidor;Produtos
L003492;2024-10-09;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-15351,7;F006;Filial Salvador;Nordeste;CC001;Comercial;;;
L003698;2024-10-09;2024;10;Q4;Outras Despesas;Provisões e Contingências;Despesa;-3365,17;F005;Filial Porto Alegre;Sul;CC008;Administrativo;;;
L004158;2024-10-09;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;149598,53;F007;Filial Recife;Nordeste;CC002;Marketing;P003;Consultoria Estratégica;Serviços
L004195;2024-10-09;2024;10;Q4;Despesas Administrativas;Telefonia e Internet;Despesa;-2602,13;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L004197;2024-10-09;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;152156,68;F005;Filial Porto Alegre;Sul;CC003;Operações;P001;Software Premium;SaaS
L004382;2024-10-09;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-9652,19;F009;Filial Manaus;Norte;CC002;Marketing;;;
L004767;2024-10-09;2024;10;Q4;CMV;Custo Embalagem;Despesa;-9142,11;F003;Filial Belo Horizonte;Sudeste;CC003;Operações;P001;Software Premium;SaaS
L004780;2024-10-09;2024;10;Q4;Impostos sobre Lucro;CSLL;Despesa;-16446,36;F008;Filial Brasília;Centro-Oeste;CC006;Financeiro;;;
L004816;2024-10-09;2024;10;Q4;Despesas Administrativas;Honorários Contábeis;Despesa;-2886,88;F005;Filial Porto Alegre;Sul;CC004;Logística;;;
L004993;2024-10-09;2024;10;Q4;Deduções;Devoluções de Vendas;Despesa;-21998,06;F002;Filial Rio de Janeiro;Sudeste;CC003;Operações;P009;Licença Anual;SaaS
L000123;2024-10-10;2024;10;Q4;Despesas Administrativas;Treinamentos;Despesa;-792,37;F002;Filial Rio de Janeiro;Sudeste;CC007;RH;;;
L001024;2024-10-10;2024;10;Q4;Despesas Administrativas;Treinamentos;Despesa;-1053,64;F001;Matriz São Paulo;Sudeste;CC008;Administrativo;;;
L001385;2024-10-10;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;136536,86;F003;Filial Belo Horizonte;Sudeste;CC001;Comercial;P001;Software Premium;SaaS
L001574;2024-10-10;2024;10;Q4;Despesas Administrativas;Energia Elétrica;Despesa;-9474,43;F003;Filial Belo Horizonte;Sudeste;CC001;Comercial;;;
L001678;2024-10-10;2024;10;Q4;Despesas Administrativas;Software e SaaS;Despesa;-2492,22;F006;Filial Salvador;Nordeste;CC005;Tecnologia;;;
L001881;2024-10-10;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;42215,55;F001;Matriz São Paulo;Sudeste;CC007;RH;P003;Consultoria Estratégica;Serviços
L002239;2024-10-10;2024;10;Q4;Despesas Financeiras;Tarifas Bancárias;Despesa;-1440,4;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L002323;2024-10-10;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;252568,79;F009;Filial Manaus;Norte;CC009;Diretoria;P005;Treinamento Corporativo;Serviços
L002450;2024-10-10;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;40124,16;F007;Filial Recife;Nordeste;CC009;Diretoria;P005;Treinamento Corporativo;Serviços
L003137;2024-10-10;2024;10;Q4;CMV;Frete sobre Compras;Despesa;-2574,49;F002;Filial Rio de Janeiro;Sudeste;CC004;Logística;P006;Hardware Servidor;Produtos
L003145;2024-10-10;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-14155,26;F003;Filial Belo Horizonte;Sudeste;CC002;Marketing;;;
L003333;2024-10-10;2024;10;Q4;CMV;Custo Embalagem;Despesa;-18078,44;F005;Filial Porto Alegre;Sul;CC004;Logística;P001;Software Premium;SaaS
L003391;2024-10-10;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;148362,56;F005;Filial Porto Alegre;Sul;CC003;Operações;P006;Hardware Servidor;Produtos
L004495;2024-10-10;2024;10;Q4;Despesas Administrativas;Materiais de Escritório;Despesa;-2656,44;F007;Filial Recife;Nordeste;CC003;Operações;;;
L004903;2024-10-10;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-9887,06;F005;Filial Porto Alegre;Sul;CC001;Comercial;;;
L000079;2024-10-11;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-11377,59;F002;Filial Rio de Janeiro;Sudeste;CC001;Comercial;;;
L000202;2024-10-11;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;204452,41;F001;Matriz São Paulo;Sudeste;CC003;Operações;P005;Treinamento Corporativo;Serviços
L001109;2024-10-11;2024;10;Q4;Despesas Administrativas;Aluguel;Despesa;-20091,9;F001;Matriz São Paulo;Sudeste;CC009;Diretoria;;;
L001310;2024-10-11;2024;10;Q4;Despesas Comerciais;Marketing e Publicidade;Despesa;-25067,18;F009;Filial Manaus;Norte;CC001;Comercial;;;
L001372;2024-10-11;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;43539,84;F007;Filial Recife;Nordeste;CC001;Comercial;P008;Suporte Técnico;Serviços
L001664;2024-10-11;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;124318,11;F005;Filial Porto Alegre;Sul;CC008;Administrativo;P004;Consultoria Técnica;Serviços
L001993;2024-10-11;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-14033,52;F002;Filial Rio de Janeiro;Sudeste;CC002;Marketing;;;
L002238;2024-10-11;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;106636,62;F008;Filial Brasília;Centro-Oeste;CC009;Diretoria;P007;Equipamento Rede;Produtos
L002262;2024-10-11;2024;10;Q4;Despesas Administrativas;Materiais de Escritório;Despesa;-2866,46;F001;Matriz São Paulo;Sudeste;CC001;Comercial;;;
L002359;2024-10-11;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-38340,08;F008;Filial Brasília;Centro-Oeste;CC004;Logística;P008;Suporte Técnico;Serviços
L002916;2024-10-11;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;304921,6;F001;Matriz São Paulo;Sudeste;CC003;Operações;P007;Equipamento Rede;Produtos
L003014;2024-10-11;2024;10;Q4;Deduções;ICMS sobre Vendas;Despesa;-43811,88;F005;Filial Porto Alegre;Sul;CC005;Tecnologia;P010;Implantação;Serviços
L003237;2024-10-11;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;119181,15;F005;Filial Porto Alegre;Sul;CC001;Comercial;P001;Software Premium;SaaS
L003246;2024-10-11;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;139671,23;F001;Matriz São Paulo;Sudeste;CC001;Comercial;P008;Suporte Técnico;Serviços
L003658;2024-10-11;2024;10;Q4;Despesas Administrativas;Telefonia e Internet;Despesa;-1384,51;F004;Filial Curitiba;Sul;CC001;Comercial;;;
L003954;2024-10-11;2024;10;Q4;Impostos sobre Lucro;IRPJ;Despesa;-8751,11;F004;Filial Curitiba;Sul;CC006;Financeiro;;;
L003987;2024-10-11;2024;10;Q4;Despesas Comerciais;Comissões de Vendas;Despesa;-6342,26;F009;Filial Manaus;Norte;CC002;Marketing;;;
L004194;2024-10-11;2024;10;Q4;Impostos sobre Lucro;IRPJ;Despesa;-34359,95;F008;Filial Brasília;Centro-Oeste;CC006;Financeiro;;;
L004804;2024-10-11;2024;10;Q4;Despesas Comerciais;Marketing e Publicidade;Despesa;-25720,57;F002;Filial Rio de Janeiro;Sudeste;CC001;Comercial;;;
L000176;2024-10-12;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;143929,62;F005;Filial Porto Alegre;Sul;CC005;Tecnologia;P001;Software Premium;SaaS
L000776;2024-10-12;2024;10;Q4;Deduções;ISS;Despesa;-18253,13;F007;Filial Recife;Nordeste;CC003;Operações;P002;Software Standard;SaaS
L001020;2024-10-12;2024;10;Q4;Deduções;Descontos Comerciais;Despesa;-3526,06;F001;Matriz São Paulo;Sudeste;CC001;Comercial;P010;Implantação;Serviços
L001396;2024-10-12;2024;10;Q4;CMV;Frete sobre Compras;Despesa;-10650,63;F007;Filial Recife;Nordeste;CC003;Operações;P001;Software Premium;SaaS
L001661;2024-10-12;2024;10;Q4;Despesas Administrativas;Treinamentos;Despesa;-3182,94;F004;Filial Curitiba;Sul;CC008;Administrativo;;;
L002242;2024-10-12;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-32365,0;F003;Filial Belo Horizonte;Sudeste;CC003;Operações;P003;Consultoria Estratégica;Serviços
L002696;2024-10-12;2024;10;Q4;Despesas Administrativas;Honorários Contábeis;Despesa;-2677,27;F006;Filial Salvador;Nordeste;CC001;Comercial;;;
L003223;2024-10-12;2024;10;Q4;Despesas Comerciais;Comissões de Vendas;Despesa;-14374,37;F003;Filial Belo Horizonte;Sudeste;CC001;Comercial;;;
L003378;2024-10-12;2024;10;Q4;CMV;Custo Embalagem;Despesa;-2450,85;F004;Filial Curitiba;Sul;CC003;Operações;P003;Consultoria Estratégica;Serviços
L004516;2024-10-12;2024;10;Q4;CMV;Custo Matéria-Prima;Despesa;-49322,31;F007;Filial Recife;Nordeste;CC004;Logística;P008;Suporte Técnico;Serviços
L000188;2024-10-13;2024;10;Q4;CMV;Custo Embalagem;Despesa;-3410,64;F006;Filial Salvador;Nordeste;CC003;Operações;P004;Consultoria Técnica;Serviços
L001078;2024-10-13;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;34170,31;F003;Filial Belo Horizonte;Sudeste;CC001;Comercial;P008;Suporte Técnico;Serviços
L001208;2024-10-13;2024;10;Q4;Impostos sobre Lucro;CSLL;Despesa;-13819,43;F006;Filial Salvador;Nordeste;CC006;Financeiro;;;
L001897;2024-10-13;2024;10;Q4;Deduções;ICMS sobre Vendas;Despesa;-38040,84;F001;Matriz São Paulo;Sudeste;CC005;Tecnologia;P001;Software Premium;SaaS
L002104;2024-10-13;2024;10;Q4;CMV;Custo Embalagem;Despesa;-11997,17;F001;Matriz São Paulo;Sudeste;CC003;Operações;P009;Licença Anual;SaaS
L002142;2024-10-13;2024;10;Q4;Deduções;ICMS sobre Vendas;Despesa;-14281,82;F003;Filial Belo Horizonte;Sudeste;CC005;Tecnologia;P005;Treinamento Corporativo;Serviços
L002672;2024-10-13;2024;10;Q4;CMV;Custo Embalagem;Despesa;-3530,15;F002;Filial Rio de Janeiro;Sudeste;CC003;Operações;P002;Software Standard;SaaS
L002819;2024-10-13;2024;10;Q4;CMV;Custo Mão de Obra Direta;Despesa;-45531,81;F001;Matriz São Paulo;Sudeste;CC003;Operações;P008;Suporte Técnico;Serviços
L002877;2024-10-13;2024;10;Q4;Despesas Comerciais;Marketing e Publicidade;Despesa;-7157,09;F004;Filial Curitiba;Sul;CC001;Comercial;;;
L003434;2024-10-13;2024;10;Q4;Receitas Financeiras;Juros Recebidos;Receita;1448,56;F006;Filial Salvador;Nordeste;CC006;Financeiro;;;
L003539;2024-10-13;2024;10;Q4;Despesas Financeiras;IOF;Despesa;-1159,83;F004;Filial Curitiba;Sul;CC006;Financeiro;;;
L004005;2024-10-13;2024;10;Q4;Deduções;ISS;Despesa;-11704,84;F003;Filial Belo Horizonte;Sudeste;CC005;Tecnologia;P006;Hardware Servidor;Produtos
L004224;2024-10-13;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;222588,3;F002;Filial Rio de Janeiro;Sudeste;CC003;Operações;P002;Software Standard;SaaS
L000017;2024-10-14;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-3053,67;F007;Filial Recife;Nordeste;CC002;Marketing;;;
L000272;2024-10-14;2024;10;Q4;Despesas Administrativas;Telefonia e Internet;Despesa;-1837,29;F003;Filial Belo Horizonte;Sudeste;CC002;Marketing;;;
L000287;2024-10-14;2024;10;Q4;CMV;Custo Embalagem;Despesa;-9143,82;F005;Filial Porto Alegre;Sul;CC003;Operações;P002;Software Standard;SaaS
L001440;2024-10-14;2024;10;Q4;Despesas Administrativas;Treinamentos;Despesa;-3528,93;F002;Filial Rio de Janeiro;Sudeste;CC007;RH;;;
L001861;2024-10-14;2024;10;Q4;Despesas Financeiras;Tarifas Bancárias;Despesa;-1431,76;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L002595;2024-10-14;2024;10;Q4;Despesas Administrativas;Treinamentos;Despesa;-5429,12;F004;Filial Curitiba;Sul;CC008;Administrativo;;;
L002889;2024-10-14;2024;10;Q4;Despesas Financeiras;IOF;Despesa;-1077,07;F006;Filial Salvador;Nordeste;CC006;Financeiro;;;
L003583;2024-10-14;2024;10;Q4;Despesas Financeiras;IOF;Despesa;-1169,08;F008;Filial Brasília;Centro-Oeste;CC006;Financeiro;;;
L003617;2024-10-14;2024;10;Q4;Despesas Administrativas;Treinamentos;Despesa;-883,45;F009;Filial Manaus;Norte;CC008;Administrativo;;;
L003986;2024-10-14;2024;10;Q4;Deduções;Descontos Comerciais;Despesa;-15145,78;F008;Filial Brasília;Centro-Oeste;CC001;Comercial;P007;Equipamento Rede;Produtos
L004727;2024-10-14;2024;10;Q4;CMV;Custo Embalagem;Despesa;-4362,43;F004;Filial Curitiba;Sul;CC004;Logística;P009;Licença Anual;SaaS
L000610;2024-10-15;2024;10;Q4;Deduções;Devoluções de Vendas;Despesa;-15436,86;F003;Filial Belo Horizonte;Sudeste;CC008;Administrativo;P010;Implantação;Serviços
L002167;2024-10-15;2024;10;Q4;Despesas Financeiras;Juros sobre Empréstimos;Despesa;-9205,45;F008;Filial Brasília;Centro-Oeste;CC006;Financeiro;;;
L002592;2024-10-15;2024;10;Q4;CMV;Custo Embalagem;Despesa;-5210,18;F009;Filial Manaus;Norte;CC004;Logística;P003;Consultoria Estratégica;Serviços
L003016;2024-10-15;2024;10;Q4;Despesas Financeiras;IOF;Despesa;-1147,0;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L003601;2024-10-15;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-5901,4;F004;Filial Curitiba;Sul;CC002;Marketing;;;
L003622;2024-10-15;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;39797,65;F009;Filial Manaus;Norte;CC002;Marketing;P003;Consultoria Estratégica;Serviços
L003905;2024-10-15;2024;10;Q4;Receitas Financeiras;Juros Recebidos;Receita;970,6;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;;;
L004821;2024-10-15;2024;10;Q4;CMV;Custo Embalagem;Despesa;-10219,07;F006;Filial Salvador;Nordeste;CC003;Operações;P005;Treinamento Corporativo;Serviços
L000341;2024-10-16;2024;10;Q4;Despesas Administrativas;Materiais de Escritório;Despesa;-2398,06;F004;Filial Curitiba;Sul;CC004;Logística;;;
L000684;2024-10-16;2024;10;Q4;Despesas Comerciais;Marketing e Publicidade;Despesa;-25948,87;F009;Filial Manaus;Norte;CC001;Comercial;;;
L000733;2024-10-16;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;127822,81;F006;Filial Salvador;Nordeste;CC006;Financeiro;P003;Consultoria Estratégica;Serviços
L001153;2024-10-16;2024;10;Q4;Despesas Comerciais;Marketing e Publicidade;Despesa;-28074,04;F007;Filial Recife;Nordeste;CC002;Marketing;;;
L001354;2024-10-16;2024;10;Q4;Despesas Administrativas;Materiais de Escritório;Despesa;-646,92;F007;Filial Recife;Nordeste;CC008;Administrativo;;;
L001980;2024-10-16;2024;10;Q4;CMV;Custo Mão de Obra Direta;Despesa;-12775,84;F004;Filial Curitiba;Sul;CC003;Operações;P008;Suporte Técnico;Serviços
L002553;2024-10-16;2024;10;Q4;Despesas Administrativas;Telefonia e Internet;Despesa;-1796,18;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L002614;2024-10-16;2024;10;Q4;Despesas Financeiras;Tarifas Bancárias;Despesa;-2176,92;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L002667;2024-10-16;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;78177,89;F002;Filial Rio de Janeiro;Sudeste;CC006;Financeiro;P001;Software Premium;SaaS
L003031;2024-10-16;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;70681,1;F002;Filial Rio de Janeiro;Sudeste;CC002;Marketing;P003;Consultoria Estratégica;Serviços
L004084;2024-10-16;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;78675,67;F001;Matriz São Paulo;Sudeste;CC008;Administrativo;P008;Suporte Técnico;Serviços
L004108;2024-10-16;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;107364,56;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;P007;Equipamento Rede;Produtos
L004190;2024-10-16;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-31817,7;F003;Filial Belo Horizonte;Sudeste;CC004;Logística;P006;Hardware Servidor;Produtos
L004512;2024-10-16;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;79520,37;F007;Filial Recife;Nordeste;CC008;Administrativo;P006;Hardware Servidor;Produtos
L004815;2024-10-16;2024;10;Q4;Despesas Administrativas;Treinamentos;Despesa;-850,12;F008;Filial Brasília;Centro-Oeste;CC008;Administrativo;;;
L000268;2024-10-17;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-13378,19;F007;Filial Recife;Nordeste;CC001;Comercial;;;
L000643;2024-10-17;2024;10;Q4;Deduções;ICMS sobre Vendas;Despesa;-22380,75;F003;Filial Belo Horizonte;Sudeste;CC002;Marketing;P006;Hardware Servidor;Produtos
L000771;2024-10-17;2024;10;Q4;Deduções;ICMS sobre Vendas;Despesa;-36277,92;F002;Filial Rio de Janeiro;Sudeste;CC009;Diretoria;P001;Software Premium;SaaS
L001008;2024-10-17;2024;10;Q4;Impostos sobre Lucro;IRPJ;Despesa;-20849,03;F007;Filial Recife;Nordeste;CC006;Financeiro;;;
L001166;2024-10-17;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;73438,73;F006;Filial Salvador;Nordeste;CC003;Operações;P005;Treinamento Corporativo;Serviços
L001862;2024-10-17;2024;10;Q4;CMV;Custo Matéria-Prima;Despesa;-84643,37;F006;Filial Salvador;Nordeste;CC003;Operações;P007;Equipamento Rede;Produtos
L001920;2024-10-17;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-14704,74;F005;Filial Porto Alegre;Sul;CC002;Marketing;;;
